471e3f20.0	471e3f20.0	IRGC121078	PANKHIRAJ::IRGC25911-1	RDP2	aus	1	O. sativa	2.8	3.3
65329b91.0	65329b91.0	IRGC121096	RAKHOIL::IRGC64793-1	RDP2	aus	1	O. sativa	6.5	8.1
1580b445.0	1580b445.0	IRGC121097	RANGPURI AUS::IRGC66822-1	RDP2	aus	1	O. sativa	3.9	4.4
921baacd.0	921baacd.0	IRGC121107	SADA SOLAY::IRGC73118-1	RDP2	aus	1	O. sativa	3.6	3.9
c4b1ffcf.0	c4b1ffcf.0	IRGC121108	SAFED MACAN::IRGC74775-1	RDP2	aus	0.994	O. sativa	6.1	5.9
6fe1d5f1.0	6fe1d5f1.0	IRGC121109	SAMPATTI::IRGC25920-1	RDP2	aus	0.797	O. sativa	8.9	9.2
0ac8b40d.0	0ac8b40d.0	IRGC121112	SANTHI SUFAID 207::IRGC28212-1	RDP2	aus	1	O. sativa	6.8	6.8
d9812864.0	d9812864.0	IRGC121114	SEENETTI::IRGC47414-1	RDP2	aus	0.817	O. sativa	8.4	8.4
b1d2a9e0.0	b1d2a9e0.0	IRGC121117	SHIRKATI::IRGC14528-1	RDP2	aus	0.987	O. sativa	9.7	9.8
a6888b79.0	a6888b79.0	IRGC121120	SIMUL KHURI::IRGC35154-1	RDP2	aus	1	O. sativa	3.2	3.1
166fad80.0	166fad80.0	IRGC121123	SOLOI::IRGC37598-1	RDP2	aus	1	O. sativa	2.6	2.6
b598fb70.0	b598fb70.0	IRGC121128	SUFAID 246::IRGC28303-1	RDP2	aus	1	O. sativa	5.7	5.8
89d2c5a0.0	89d2c5a0.0	IRGC121134	TAK SUFAID::IRGC73127-1	RDP2	aus	1	O. sativa	7.1	7.4
ce24c687.0	ce24c687.0	IRGC121135	TAOTHABI::IRGC13746-1	RDP2	aus	0.843	O. sativa	3.6	3.2
e9a738b5.0	e9a738b5.0	IRGC121145	TUNG CH'IU AI::IRGC34265-1	RDP2	aus	0.861	O. sativa	1.6	1.6
43c32b7b.0	43c32b7b.0	IRGC121148	UPRB 56::IRGC44229-1	RDP2	aus	0.885	O. sativa	1.5	1.9
d64eaed2.0	d64eaed2.0	IRGC121150	URYEE BOOTA::IRGC74719-1	RDP2	aus	0.97	O. sativa	4.4	4.4
994ddbe2.0	994ddbe2.0	IRGC121155	WEDA HEENATI::IRGC67661-1	RDP2	aus	0.756	O. sativa	3.5	4.4
740ad2ae.0	740ad2ae.0	IRGC121174	SATHRA 278::IRGC28239-1	RDP2	aus	1	O. sativa	7.1	7.3
a7398760.0	a7398760.0	IRGC121181	SURJA MUKHI::IRGC35166-1	RDP2	aus	1	O. sativa	6.4	5.6
84cbb57e.0	84cbb57e.0	IRGC121185	ARC 10100::IRGC20709-1	RDP2	aus	0.804	O. sativa	7.9	8.7
718e09f3.0	718e09f3.0	IRGC121186	ARC 11559::IRGC21477-1	RDP2	aus	0.962	O. sativa	1.3	1.4
3333a362.0	3333a362.0	IRGC121187	ARC 11772::IRGC21634-1	RDP2	aus	1	O. sativa	1.8	1.8
572bf96e.0	572bf96e.0	IRGC121197	DULAR::IRGC32561-1	RDP2	aus	1	O. sativa	2.7	2.8
6c5fca8b.0	6c5fca8b.0	IRGC121205	IC 27525::IRGC53989-1	RDP2	aus	0.948	O. sativa	8.1	8.3
d9a92db4.0	d9a92db4.0	IRGC121206	JHUM SONALICHIKON::IRGC25874-1	RDP2	aus	1	O. sativa	7.2	6.7
8fa373e8.0	8fa373e8.0	IRGC121207	KALA SANI::IRGC34959-1	RDP2	aus	1	O. sativa	5.5	7.2
f8fbb82d.0	f8fbb82d.0	IRGC121220	SOKANA::IRGC52763-1	RDP2	aus	1	O. sativa	2.9	2.5
d1b2db53.0	d1b2db53.0	IRGC121232	DHOLI BORO::IRGC27513-2	RDP2	aus	1	O. sativa	2.3	2.3
e6b40416.0	e6b40416.0	IRGC121234	JC 148::IRGC9069-2	RDP2	aus	0.952	O. sativa	1.4	1.5
a7596568.0	a7596568.0	IRGC121238	KAMOZ::IRGC67019-1	RDP2	aus	0.906	O. sativa	3.5	4.3
a65ecc2d.0	a65ecc2d.0	IRGC121252	ANDIKULAN::IRGC7738-1	RDP2	aus	0.921	O. sativa	2	2.2
895a45e2.0	895a45e2.0	IRGC121272	AUS JHARI::IRGC25833-1	RDP2	aus	1	O. sativa	2.3	2.2
1ba4a715.0	1ba4a715.0	IRGC121298	BROWN GORA::IRGC45234-1	RDP2	aus	1	O. sativa	4.6	6
deaa5daa.0	deaa5daa.0	IRGC121324	DEHULA::IRGC74737-1	RDP2	aus	0.964	O. sativa	7.9	7.5
450597f4.0	450597f4.0	IRGC121331	DULAR::IRGC636-1	RDP2	aus	1	O. sativa	2.5	3.3
add976cd.0	add976cd.0	IRGC121335	ETYM::IRGC36148-1	RDP2	aus	1	O. sativa	4.7	4.3
df3c89f8.0	df3c89f8.0	IRGC121376	JUMA::IRGC66800-1	RDP2	aus	1	O. sativa	8.9	8.5
2b962329.0	2b962329.0	IRGC121380	KARUTHA CHEENEDDI::IRGC47381-1	RDP2	aus	0.889	O. sativa	7.5	7
1865f890.0	1865f890.0	IRGC121382	KHADASIYA 3 (STRAW)::IRGC54072-1	RDP2	aus	1	O. sativa	1.8	2
dbd7a43d.0	dbd7a43d.0	IRGC121473	PODI HEENATI::IRGC36345-1	RDP2	aus	0.864	O. sativa	4.5	4.1
6302479a.0	6302479a.0	IRGC121495	SAREINA::IRGC67757-1	RDP2	aus	0.999	O. sativa	3.3	3.3
5776533f.0	5776533f.0	IRGC121588	JABARSHAIL::IRGC25865-2	RDP2	aus	1	O. sativa	4.3	4.4
6ac8c69b.0	6ac8c69b.0	IRGC121590	ARC 10177	RDP2	aus	0.864	O. sativa	6.2	6.4
eaa3a28a.0	eaa3a28a.0	IRGC121598	AUS 71::IRGC28934-1	RDP2	aus	1	O. sativa	2.4	2.4
1e5e8456.0	1e5e8456.0	IRGC121605	CHANDARHAT::IRGC25845-1	RDP2	aus	1	O. sativa	5.4	5
f83df5f5.0	f83df5f5.0	IRGC121711	BAMOIA 341::IRGC6538-C1	RDP2	aus	0.914	O. sativa	2	2
8609fb0e.0	8609fb0e.0	IRGC121913	HASAWI::IRGC16817-1	RDP2	aus	0.742	O. sativa	8	8.4
4085f2b3.0	4085f2b3.0	IRGC121945	SATHI 34-36::C1	RDP2	aus	0.94	O. sativa	8.1	8.3
b7c2bd90.0	b7c2bd90.0	IRGC124390	FR 13 A::IRGC6144-C1	RDP2	aus	0.959	O. sativa	2.7	3.2
c73dddeb.0	c73dddeb.0	IRGC127010	DHAN::IRGC3681-1	RDP2	aus	0.888	O. sativa	1.7	1.7
54338509.0	54338509.0	IRGC120850	DHAL KACHAI::IRGC66776-1	RDP2	aus	1	O. sativa	3	3.3
794cc33e.0	794cc33e.0	IRGC121220	SOKANA::IRGC52763-1	RDP2	aus	1	O. sativa	2.5	2.9
2825323a.0	2825323a.0	IRGC117275	POKKALI	RDP2	indica	0.917	O. sativa	2.1	2.1
59581b9f.0	59581b9f.0	IRGC117278	SWARNA	RDP2	indica	1	O. sativa	3	3
ae1b82e6.0	ae1b82e6.0	IRGC117281	ASWINA	RDP2	indica	0.785	O. sativa	3.2	3.2
535588f1.0	535588f1.0	IRGC117447	CHITRAJ (DA 23)	RDP2	indica	0.835	O. sativa	8.8	7.5
a6d8f1fd.0	a6d8f1fd.0	IRGC117453	CO 25	RDP2	indica	0.874	O. sativa	1	1
f40ea464.0	f40ea464.0	IRGC117454	CO 39	RDP2	indica	0.902	O. sativa	7.3	9.3
246b16b0.0	246b16b0.0	IRGC117455	DA 1	RDP2	indica	0.846	O. sativa	4.9	5.7
fb625f89.0	fb625f89.0	IRGC117460	DA 9	RDP2	indica	0.95	O. sativa	4.8	4.8
e4ddf191.0	e4ddf191.0	IRGC117470	FANDRAPOTSY	RDP2	indica	0.902	O. sativa	7.7	8.6
a956de76.0	a956de76.0	IRGC117478	GIE 57	RDP2	indica	1	O. sativa	2.5	2.6
78c5168c.0	78c5168c.0	IRGC117501	JC 92	RDP2	indica	1	O. sativa	4.5	4.7
a781e5d1.0	a781e5d1.0	IRGC117520	LAGEADO	RDP2	indica	1	O. sativa	4.1	4.4
df968fc8.0	df968fc8.0	IRGC117521	LAL AMAN	RDP2	indica	0.888	O. sativa	7	7.3
3fe1c922.0	3fe1c922.0	IRGC117525	MADAEL	RDP2	indica	0.915	O. sativa	1.9	2
f3db79bb.0	f3db79bb.0	IRGC117533	MTU 9	RDP2	indica	0.858	O. sativa	1.1	1.4
44fe4cf1.0	44fe4cf1.0	IRGC117545	PACHEHAI PERUMAL	RDP2	indica	0.807	O. sativa	8.9	9.5
9e686ce5.0	9e686ce5.0	IRGC117547	PADI HOJONG	RDP2	indica	0.997	O. sativa	1.9	2
0952e121.0	0952e121.0	IRGC117549	PADI RAOEKANG	RDP2	indica	0.984	O. sativa	6	5.3
c51aa555.0	c51aa555.0	IRGC117559	PETA	RDP2	indica	1	O. sativa	2.3	2.2
99ab52cd.0	99ab52cd.0	IRGC117564	PTB 9	RDP2	indica	0.9	O. sativa	5.2	6.3
6ac05b0a.0	6ac05b0a.0	IRGC117567	RATHUWEE	RDP2	indica	0.894	O. sativa	2.1	2.1
0745f14c.0	0745f14c.0	IRGC117574	RTS 4	RDP2	indica	1	O. sativa	1.6	2.1
503b79f9.0	503b79f9.0	IRGC117587	TD 25	RDP2	indica	0.918	O. sativa	9.7	9.8
41de9a0c.0	41de9a0c.0	IRGC120850	DHAL KACHAI::IRGC66776-1	RDP2	indica	0.953	O. sativa	2.7	3.2
f8dfc8a5.0	f8dfc8a5.0	IRGC120856	17/79/02-005::IRGC51080-1	RDP2	indica	0.914	O. sativa	3.2	2.8
533385bb.0	533385bb.0	IRGC120861	AI LAN KE 1110::IRGC67034-1	RDP2	indica	0.962	O. sativa	6.7	8.2
7f0e7041.0	7f0e7041.0	IRGC120862	AN QING ZAO::IRGC72577-1	RDP2	indica	1	O. sativa	5.3	5.2
401f340d.0	401f340d.0	IRGC120863	ANAYANSI::IRGC77474-1	RDP2	indica	0.985	O. sativa	3.4	3.9
4506b36e.0	4506b36e.0	IRGC120871	ARC 12186::IRGC41019-1	RDP2	indica	1	O. sativa	1.5	1.6
fe614ecb.0	fe614ecb.0	IRGC120879	BADA DHAN::IRGC26540-1	RDP2	indica	0.88	O. sativa	3.1	2.5
7063594d.0	7063594d.0	IRGC120880	BAI HE::IRGC76437-1	RDP2	indica	1	O. sativa	3.2	3
747c3445.0	747c3445.0	IRGC120892	BG 301::IRGC117315-1	RDP2	indica	0.953	O. sativa	6.8	6.8
bc700e39.0	bc700e39.0	IRGC120893	BG 34-11::IRGC15782-1	RDP2	indica	1	O. sativa	3.1	3.6
9b0fc0d3.0	9b0fc0d3.0	IRGC120895	BIRAIN 360::IRGC6550-1	RDP2	indica	0.912	O. sativa	1.1	1.1
e335d59d.0	e335d59d.0	IRGC120903	BR IRGA 409::IRGC116960-1	RDP2	indica	0.999	O. sativa	4.8	6
bada3969.0	bada3969.0	IRGC120904	BYAT KYAR::IRGC33004-1	RDP2	indica	0.951	O. sativa	7.3	6.4
b961cc90.0	b961cc90.0	IRGC120905	CAMPONI SML::IRGC50640-1	RDP2	indica	0.828	O. sativa	2.5	2.3
818c0d72.0	818c0d72.0	IRGC120909	CHI TOU HUANG 1::IRGC51280-1	RDP2	indica	1	O. sativa	0.7	0.7
77ecc745.0	77ecc745.0	IRGC120913	CHORUA KARTIKSAIL::IRGC77230-1	RDP2	indica	0.965	O. sativa	1	1.1
f889e421.0	f889e421.0	IRGC120914	CHUA DAU::IRGC4785-1	RDP2	indica	0.967	O. sativa	7.3	6.7
8b7a6e69.0	8b7a6e69.0	IRGC120916	CIMARRON::IRGC116967-1	RDP2	indica	0.946	O. sativa	9.5	8.8
df7be360.0	df7be360.0	IRGC120918	CR 5272::IRGC116971-1	RDP2	indica	0.968	O. sativa	4	4
0ba66977.0	0ba66977.0	IRGC120919	CR 8334::IRGC116972-1	RDP2	indica	0.849	O. sativa	8	7.9
c7247a65.0	c7247a65.0	IRGC120924	DA 5::IRGC5855-1	RDP2	indica	0.961	O. sativa	1.1	1.1
e42dd51d.0	e42dd51d.0	IRGC120930	DEVAREDDIRI::IRGC40788-1	RDP2	indica	0.882	O. sativa	4.3	3.8
f293665e.0	f293665e.0	IRGC120939	DJOGOLON DJOGOLON::IRGC75577-1	RDP2	indica	1	O. sativa	5.8	5.8
c1feb57b.0	c1feb57b.0	IRGC120947	E ZI 124::IRGC70215-1	RDP2	indica	0.987	O. sativa	5.6	5
e702289a.0	e702289a.0	IRGC120951	ERH CHIANG TSAO 8::IRGC65510-1	RDP2	indica	1	O. sativa	3.3	4.3
78cdb3f3.0	78cdb3f3.0	IRGC120952	Ea houm::IRGC12925-1	RDP2	indica	0.951	O. sativa	4.9	4.9
19a62cda.0	19a62cda.0	IRGC120959	GOPAL::IRGC61953-1	RDP2	indica	0.991	O. sativa	7.1	6.1
3d3f5b4e.0	3d3f5b4e.0	IRGC120962	GUTA BAZAIL::IRGC77245-1	RDP2	indica	0.795	O. sativa	6	6.8
6239d858.0	6239d858.0	IRGC120964	HAO HOM::IRGC12931-1	RDP2	indica	0.907	O. sativa	7.2	7.2
6a7a899f.0	6a7a899f.0	IRGC120970	HONG MI DONG MAO ZHAN::IRGC68078-1	RDP2	indica	1	O. sativa	2.5	2.3
d7e9eece.0	d7e9eece.0	IRGC120971	HONG ZUI ER::IRGC72706-1	RDP2	indica	1	O. sativa	2.6	2.6
cd0832b9.0	cd0832b9.0	IRGC120972	HONG ZUI ZAO::IRGC68090-1	RDP2	indica	0.97	O. sativa	4.5	4.2
bf19b73d.0	bf19b73d.0	IRGC120973	HUA KE ZAO::IRGC76598-1	RDP2	indica	1	O. sativa	5	4.5
d4f79343.0	d4f79343.0	IRGC120974	HUO SHAO TZU WU CHAN::IRGC65097-1	RDP2	indica	0.927	O. sativa	8.4	8.3
2ce7b56f.0	2ce7b56f.0	IRGC120976	ICTA PAZOS::IRGC116996-1	RDP2	indica	0.965	O. sativa	1.8	1.8
27aa24f8.0	27aa24f8.0	IRGC120977	ICTA POLOCHIC::IRGC116997-1	RDP2	indica	0.967	O. sativa	3.6	3.2
228b186f.0	228b186f.0	IRGC120979	INIAP 415::IRGC117001-1	RDP2	indica	0.989	O. sativa	5.8	6.1
0c1b0a01.0	0c1b0a01.0	IRGC120981	IR 31917-45-3-2::IRGC78132-1	RDP2	indica	1	O. sativa	3.6	4.1
f9fb837b.0	f9fb837b.0	IRGC120982	IR 32453-20-3-2-2::IRGC76331-1	RDP2	indica	0.975	O. sativa	3.8	3.5
e76ce267.0	e76ce267.0	IRGC120983	IR 43::IRGC117005-1	RDP2	indica	0.987	O. sativa	3.9	4.4
db0b4169.0	db0b4169.0	IRGC120984	IR 59469-2B-3-2::IRGC99703-1	RDP2	indica	1	O. sativa	1.1	1.3
3afe78bc.0	3afe78bc.0	IRGC120985	IR 71137-243-2-2-3-3::IRGC99696-1	RDP2	indica	0.911	O. sativa	8.9	8.6
fd96414a.0	fd96414a.0	IRGC120988	IR 77384-12-35-3-12-1-B::IRGC117299-1	RDP2	indica	0.944	O. sativa	1.6	1.6
60880c40.0	60880c40.0	IRGC121002	JUMA 51::IRGC117009-1	RDP2	indica	1	O. sativa	4.4	4.2
e2a05b13.0	e2a05b13.0	IRGC121010	KANNI MURUNGA::IRGC15432-1	RDP2	indica	0.855	O. sativa	6.7	6.1
ae03e236.0	ae03e236.0	IRGC121011	KARAYAL::IRGC51001-1	RDP2	indica	0.889	O. sativa	3.5	3.4
de22acec.0	de22acec.0	IRGC121015	KATI::IRGC67838-1	RDP2	indica	1	O. sativa	2.9	2.8
634135c7.0	634135c7.0	IRGC121019	KHAO DAW TAI::IRGC24108-1	RDP2	indica	0.987	O. sativa	3.9	3.9
b33995e3.0	b33995e3.0	IRGC121020	KHAO PON::IRGC48114-1	RDP2	indica	1	O. sativa	3.8	3.6
45d4a152.0	45d4a152.0	IRGC121023	KINANDANG PUTI::IRGC44513-1	RDP2	indica	1	O. sativa	0.8	0.8
aa6cd0c1.0	aa6cd0c1.0	IRGC121024	KIRIMURUNGA::IRGC15585-1	RDP2	indica	0.846	O. sativa	7.8	7.1
d61197d3.0	d61197d3.0	IRGC121027	KUAN CHIN::IRGC5589-1	RDP2	indica	1	O. sativa	7.8	7.2
d3810214.0	d3810214.0	IRGC121028	KUMBI::IRGC752-1	RDP2	indica	1	O. sativa	1.9	1.8
bda42cef.0	bda42cef.0	IRGC121030	Khao ea long::IRGC29781-1	RDP2	indica	1	O. sativa	2.2	2.2
a6134210.0	a6134210.0	IRGC121034	LAL BAGDAR::IRGC77272-1	RDP2	indica	0.95	O. sativa	2.5	2.3
5de1c893.0	5de1c893.0	IRGC121035	LALBAJAM::IRGC49227-1	RDP2	indica	0.937	O. sativa	2.9	2.7
5325e87e.0	5325e87e.0	IRGC121039	LIEN CHAN SHA PU TSAN::IRGC4541-1	RDP2	indica	1	O. sativa	1.1	1.2
35c96b1f.0	35c96b1f.0	IRGC121041	LOKU SAMBA::IRGC31462-1	RDP2	indica	0.78	O. sativa	7.1	6.8
8e7fb380.0	8e7fb380.0	IRGC121042	LONG ZI 1::IRGC63726-1	RDP2	indica	1	O. sativa	4	4.6
d2dd5d08.0	d2dd5d08.0	IRGC121044	MA GU ZI HE::IRGC68212-1	RDP2	indica	1	O. sativa	4.8	4.6
bcd95bfa.0	bcd95bfa.0	IRGC121045	MA WAINE OHN::IRGC33357-1	RDP2	indica	1	O. sativa	2.5	3.2
3051c486.0	3051c486.0	IRGC121049	MAKALIOKA::IRGC77864-1	RDP2	indica	0.733	O. sativa	6	5.6
bc3193ab.0	bc3193ab.0	IRGC121053	MG 2::IRGC79837-1	RDP2	indica	0.982	O. sativa	6.9	6.5
830501be.0	830501be.0	IRGC121059	MOTTA SAMBA::IRGC36489-1	RDP2	indica	0.86	O. sativa	5.7	6.5
51defbb2.0	51defbb2.0	IRGC121062	NAKABAWA::IRGC70676-1	RDP2	indica	1	O. sativa	4.3	4.1
b07942ab.0	b07942ab.0	IRGC121063	NAN TE 113::IRGC70345-1	RDP2	indica	0.995	O. sativa	0.8	0.7
98042619.0	98042619.0	IRGC121064	NARGUNI::IRGC74713-1	RDP2	indica	1	O. sativa	2.9	2.9
b03c81bb.0	b03c81bb.0	IRGC121066	NCS 130::IRGC51879-1	RDP2	indica	0.861	O. sativa	7.2	6.4
5730daea.0	5730daea.0	IRGC121070	NORUNKAN::IRGC8934-1	RDP2	indica	0.987	O. sativa	3.4	3.9
77741eb9.0	77741eb9.0	IRGC121072	NS (VRAC) 130::IRGC68972-1	RDP2	indica	0.736	O. sativa	4.1	3.7
852900ef.0	852900ef.0	IRGC121074	NS 1611::IRGC68963-1	RDP2	indica	0.942	O. sativa	3	2.9
527b48fe.0	527b48fe.0	IRGC121076	NSICRC 106::IRGC117370-1	RDP2	indica	0.997	O. sativa	5.1	5.9
1ed60347.0	1ed60347.0	IRGC121077	PANAKALI::IRGC47399-1	RDP2	indica	0.856	O. sativa	8.6	8.8
b226d714.0	b226d714.0	IRGC121080	PAWHTUN::IRGC33562-1	RDP2	indica	1	O. sativa	1.5	1.5
c1784ffd.0	c1784ffd.0	IRGC121081	PERLA::IRGC117021-1	RDP2	indica	0.915	O. sativa	7.5	9.7
911f856a.0	911f856a.0	IRGC121082	PERUM KARUPPAN::IRGC15513-1	RDP2	indica	0.855	O. sativa	6.2	5.8
5efeb5b6.0	5efeb5b6.0	IRGC121083	PERUM KARUPPAN::IRGC15524-1	RDP2	indica	0.886	O. sativa	6.6	5.6
1a2b694e.0	1a2b694e.0	IRGC121085	PICONEGRO::IRGC117022-1	RDP2	indica	0.972	O. sativa	7.6	7.4
aca14ce9.0	aca14ce9.0	IRGC121087	PINURSIGI::IRGC26889-1	RDP2	indica	1	O. sativa	4.4	4.3
f276895c.0	f276895c.0	IRGC121088	PITIPO::IRGC117023-1	RDP2	indica	0.994	O. sativa	3.6	4.2
a79461d6.0	a79461d6.0	IRGC121089	PSBRC 18::IRGC117375-1	RDP2	indica	0.997	O. sativa	3.1	4.5
70929367.0	70929367.0	IRGC121090	PTB 1::IRGC19304-1	RDP2	indica	1	O. sativa	1	0.9
3df0675e.0	3df0675e.0	IRGC121091	PURBIA (KALANSAR)::IRGC59189-1	RDP2	indica	0.944	O. sativa	0.8	0.8
47c2ea40.0	47c2ea40.0	IRGC121092	QING GU::IRGC59839-1	RDP2	indica	1	O. sativa	1.4	1.5
ddaead61.0	ddaead61.0	IRGC121094	RACE::IRGC15706-1	RDP2	indica	0.892	O. sativa	4	4.1
7d53852b.0	7d53852b.0	IRGC121095	RAJ BHOG::IRGC77294-1	RDP2	indica	0.991	O. sativa	2.7	3.1
13199c21.0	13199c21.0	IRGC121098	RATHKANDIRAM::IRGC36507-1	RDP2	indica	0.853	O. sativa	4.4	4.4
3f47082d.0	3f47082d.0	IRGC121099	RAY JAZAYKAYZ::IRGC62181-1	RDP2	indica	0.939	O. sativa	7.4	8
e1838272.0	e1838272.0	IRGC121104	RTS 5::IRGC8233-1	RDP2	indica	0.893	O. sativa	9.8	8.3
4387b815.0	4387b815.0	IRGC121105	RUZZ (HABUR)::IRGC55679-1	RDP2	indica	0.918	O. sativa	8.3	7.8
946e0202.0	946e0202.0	IRGC121106	SADA DANGA BORO::IRGC77298-1	RDP2	indica	0.871	O. sativa	1.4	1.5
522427a2.0	522427a2.0	IRGC121110	SAN DU BAI MI HONG GU::IRGC59849-1	RDP2	indica	0.937	O. sativa	7	8.5
db083205.0	db083205.0	IRGC121118	SHONTH::IRGC74717-1	RDP2	indica	1	O. sativa	2.1	2.6
869b040a.0	869b040a.0	IRGC121122	SOKOU MALSIRA::IRGC77301-1	RDP2	indica	0.915	O. sativa	4.3	4.7
a7ba1ad9.0	a7ba1ad9.0	IRGC121124	SOMIMADAMO::IRGC69044-1	RDP2	indica	0.838	O. sativa	7.9	8.5
ae012399.0	ae012399.0	IRGC121131	SUTHUWEE::IRGC8915-1	RDP2	indica	0.865	O. sativa	9.2	9.4
20ae61ed.0	20ae61ed.0	IRGC121137	TI KU::IRGC1224-1	RDP2	indica	1	O. sativa	1.6	1.7
61544ce0.0	61544ce0.0	IRGC121139	TNAU 7456::IRGC39858-1	RDP2	indica	1	O. sativa	2.4	2.4
e04883b4.0	e04883b4.0	IRGC121140	TSIAMPOETRY::IRGC77902-1	RDP2	indica	0.806	O. sativa	6.5	5.4
18beb528.0	18beb528.0	IRGC121142	TSIPALA MENA::IRGC69977-1	RDP2	indica	0.816	O. sativa	5.7	5.2
13bb91c9.0	13bb91c9.0	IRGC121146	UBA MURALI::IRGC25928-1	RDP2	indica	0.999	O. sativa	1.6	1.4
46ad8f19.0	46ad8f19.0	IRGC121147	UP 1537::IRGC70490-1	RDP2	indica	0.818	O. sativa	7.6	6.8
1cdcc77d.0	1cdcc77d.0	IRGC121156	XI GU HONG::IRGC74226-1	RDP2	indica	0.976	O. sativa	1.3	1.2
f790c97d.0	f790c97d.0	IRGC121157	XI NUO ZAO::IRGC68279-1	RDP2	indica	0.997	O. sativa	3	2.6
68b91064.0	68b91064.0	IRGC121158	YAKADA::IRGC51096-1	RDP2	indica	0.901	O. sativa	6.8	7.4
6cf8dce4.0	6cf8dce4.0	IRGC121159	YE TI ZHAN::IRGC68296-1	RDP2	indica	0.988	O. sativa	3.8	3.6
4901f055.0	4901f055.0	IRGC121161	ZALCHA::IRGC62190-1	RDP2	indica	0.993	O. sativa	1.4	1.3
fe9ef786.0	fe9ef786.0	IRGC121162	ZAO SHAO ZHAN::IRGC68318-1	RDP2	indica	1	O. sativa	2.4	2.5
c86d6702.0	c86d6702.0	IRGC121163	ZAO SHOU 691-11::IRGC70447-1	RDP2	indica	1	O. sativa	2.7	3.5
60121701.0	60121701.0	IRGC121164	ZI GAN NAN GU::IRGC70468-1	RDP2	indica	1	O. sativa	3.6	4.1
59afa5e3.0	59afa5e3.0	IRGC121165	ZS 4::IRGC56707-1	RDP2	indica	0.738	O. sativa	7.4	6.7
1d922c45.0	1d922c45.0	IRGC121166	AI JIAO XIAN::IRGC72573-1	RDP2	indica	1	O. sativa	3.2	3.1
e578ea0c.0	e578ea0c.0	IRGC121170	KAUKYAGYI::IRGC33208-1	RDP2	indica	0.927	O. sativa	6.6	5.8
9b5b0179.0	9b5b0179.0	IRGC121171	KHAO NOI::IRGC12945-1	RDP2	indica	1	O. sativa	4.6	4.4
2c665a9f.0	2c665a9f.0	IRGC121172	MAHADETHE::IRGC74762-1	RDP2	indica	0.929	O. sativa	4.7	4.3
82e8b7f7.0	82e8b7f7.0	IRGC121176	XI GU ZAO::IRGC72360-1	RDP2	indica	1	O. sativa	3.5	3.5
3afaf3d8.0	3afaf3d8.0	IRGC121184	AI QING 99::IRGC63544-1	RDP2	indica	1	O. sativa	3.4	3.7
7bbcbeed.0	7bbcbeed.0	IRGC121201	GEETA::IRGC74742-1	RDP2	indica	0.971	O. sativa	6.8	7.6
ce7eb496.0	ce7eb496.0	IRGC121217	QING KE ZAO 1::IRGC67261-1	RDP2	indica	0.992	O. sativa	2.2	2.3
2eafa96f.0	2eafa96f.0	IRGC121225	THAPACHINIYA::IRGC16234-1	RDP2	indica	0.98	O. sativa	4.7	6.3
64f24c90.0	64f24c90.0	IRGC121227	TUNGHWANPEI::IRGC50195-1	RDP2	indica	1	O. sativa	1.7	1.7
4d01f7da.0	4d01f7da.0	IRGC121228	TX 750710-3::IRGC53382-1	RDP2	indica	0.905	O. sativa	4.3	16.6
fd9d3be2.0	fd9d3be2.0	IRGC121236	JC 93	RDP2	indica	1	O. sativa	6.6	8.8
11b25cca.0	11b25cca.0	IRGC121237	DA 29 (SR 26 B)::IRGC25850-1	RDP2	indica	0.912	O. sativa	5.9	5.7
9c62b49e.0	9c62b49e.0	IRGC121244	78-48::IRGC51498-1	RDP2	indica	1	O. sativa	3.9	5
9fc5a210.0	9fc5a210.0	IRGC121245	78-67::IRGC51496-1	RDP2	indica	1	O. sativa	2.5	3.3
819088ea.0	819088ea.0	IRGC121247	AI KHAO PLE::IRGC71012-1	RDP2	indica	0.985	O. sativa	2.5	3
f7e1ce6e.0	f7e1ce6e.0	IRGC121253	ARC 10411::IRGC12454-1	RDP2	indica	1	O. sativa	3.9	4.7
910bc82b.0	910bc82b.0	IRGC121254	ARC 10443::IRGC12469-1	RDP2	indica	0.972	O. sativa	4.1	4.7
bea7cbcf.0	bea7cbcf.0	IRGC121258	ARC 11871::IRGC40982-1	RDP2	indica	1	O. sativa	1.6	1.7
63bfa532.0	63bfa532.0	IRGC121261	ARC 14280::IRGC42881-1	RDP2	indica	0.901	O. sativa	9	11
cc8e7019.0	cc8e7019.0	IRGC121263	ARC 15027::IRGC43043-1	RDP2	indica	1	O. sativa	4.5	4.5
20ce1114.0	20ce1114.0	IRGC121283	BAURUL::IRGC77193-1	RDP2	indica	0.861	O. sativa	9.5	9.2
d8b43d1a.0	d8b43d1a.0	IRGC121297	BRITISH GUIANA 79::IRGC6064-1	RDP2	indica	0.965	O. sativa	2.9	2.8
9cbb223a.0	9cbb223a.0	IRGC121313	CI 7387-1::IRGC3500-1	RDP2	indica	0.994	O. sativa	4.4	3.9
b1e24184.0	b1e24184.0	IRGC121325	DJULAI::IRGC17544-1	RDP2	indica	0.997	O. sativa	5	4.4
780db140.0	780db140.0	IRGC121332	DUMSIKALAM::IRGC58968-1	RDP2	indica	0.924	O. sativa	1.5	1.4
a015f601.0	a015f601.0	IRGC121349	HD 20::IRGC6643-1	RDP2	indica	0.98	O. sativa	5.8	7.1
